,name,title,rating,date,text,helpful_vote
677,Rajveer singh rajput,Bad taste and not looking any effect on my body while i am useing this for past 25 days,1,20-Oct-21,"Price is low but product is not good and they are giving money to peoples those who are giving good review n rating to this product, don't buy waste of money.",
678,Samir Pradhan,Good for beginners and low budget!,4,2-Sep-21,Belgian Chocolate flavor is not good! You should try Cafe Latte or Rocky Road! No problem with digestion. Overall it is an average protien under this price!,
679,Pranav,It's a good,5,15-Aug-22,it's a really good flavored protein powder,
680,Ayush,You should buy this product.,4,26 April 2021,"Don't worry,Just buy this,No reaction and taste is awesomeGenuine product",
681,Neeraj Rawat,Not so good as it upset my stomach,1,14-Aug-21,Buy supplements from original brands only,
682,Ketan Ashra,DOESN'T MIX WITH WATER PROPERLY.,1,4-Nov-21,DOESN'T MIX WITH WATER PROPERLY. TOO MUCH OF STIRRING REQUIRED. TASTE OF BELGIAN CHOCOLATE IS NOT SO GOOD. PRODUCT IMPROVEMENT NECESSARY.,
683,Gouresh naik,Good 😊,5,1 April 2022,"This is really good Protein, I am using it for completing my daily protein requirements....",
684,gold-e,Buy big muscle whey and get lose motions FREE! FREE! FREE!!!,1,9-Sep-21,"Neither the taste nor the result is good. After 10 minutes of drinking protein, the stomach starts getting upset. And yes, I'm not lactose tolerant either",
685,Sameer Shaikh,Amazing Product,4,30-Jan-22,Good Taste of flavour banana cream and genuine product with latest production date.,
686,Neeraj,Ever❤️❤️,5,24-Aug-21,"Guys osm protein thnku big muscle brand keep it up ..,.....and more protein products like this , plz sell at this cheapest price🥰",
687,Rajnish Kumar,Value for money,4,27-Mar-22,Value for money and good protein to low price l am use one week,
688,Amazon Customer,Great deal,5,14-Feb-21,Its very good whey protein at a affordable price only thing which is not great is its flavour other than that.......tumbs up big muscles,
689,Murli Prajapati,not so good,2,14-Oct-21,too much sweet and flavor is not good,
690,Himanshu Yadav,Duplicate product. Sold by Cloudtail India,1,25-Mar-22,The media could not be loaded.,
691,Aayush Apurv,Even packaged seal was broken,1,10-Aug-21,Absolutely waste of money heard from others about big muscle to be a effective product but on my personal experience I would not suggest anyone to use it ....,
692,Milan Rana,Quite good for beginners!!,5,3-Feb-22,One of the finest protein in this price range. Now labdoor certified makes more sense in this price range!,
693,Amazon Customer,"An all rounder protein powder in protein, taste, absorbency and result.",5,2-May-22,Amazing protein powder for great results. Has a great taste and gets absorbed very fast. A must use product for beginners.,
694,Pranab Samal,Fake product n Amazon don’t go fr it.,1,7-May-22,Its fake product i m using ths protein frm long tym bt ths time ordered frm amazon asa result i got fake product,
695,Rahul Kumar,chocholate flavour bad hai koi chocholate nahi hai just raw ki taraha hai,1,21-Aug-21,chocholate bolte hai chocolate kuch nahi hai... mene mangay tha khud flavour add karke consume kiya. jaisa flavour diya hai direct lene me ulti aat hai..,
696,wasim akam,You can try it,4,2-Jun-21,I m using this protein almost 15 scoop then I decided to give a review. It's taste is good mixability is also good but the result not shows as I expected you can try it,
697,Arun Kapoor( baby ),Awesome,5,16-Mar-22,Awesome product,
698,Rishi Singh,Bad taste,1,10-Aug-21,Bad taste,
699,NIRMAL,Bad,1,8-Jul-21,"I doubt its actual protein. I have used other protein powder b4, i never witness ants eating other powder. I think it's fake. Not going to buy in future.",
700,Amazon Customer,Quality not good,1,18-May-21,Quality not good,
701,Sanath Shivasuriya,Must have for workouts,5,10-Jul-21,"Flavourful and absolute absorbable. Verified as genuine. No complaints just buy it. Worth the money, I have around 1200 ₹ absolutely worth it",
702,YASH DAHIWAL,Catalyst for body building,5,23-Sep-20,Have been using this products from last six months . Had a good result . And getting a isolated whey protein with BCAA at this price rate is awesome,
703,Narahari Santosh Kumar (NSK),Overall the product is good. We can purchase the product and the quantity is also sufficient.,3,25-Oct-21,I am a beginner and I am using this product for muscle buildup because I am thin and weak. After daily workout I take one scoop of it.,
704,Rajendra SJ,Worst of worst 😤,1,9-Feb-22,"I have used 4-5 brands of whey protein but this is worst i can say, don't even think to order this if you don't want to regret.",
705,Jeevan,No scoop in box,3,14-Aug-22,"I didn't get any scoop in the box, I'm worried that is it really original or replaced by duplicate in shipping",
706,Pavan Patel,Not good for health,1,12-Mar-22,Protein content is okay but the other additional chemicals can cause diseases like diabetes.,
707,Shailesh kumar,Very Nice protein powder,5,5-Dec-21,,
708,Abhudai Pandey,If you are ok with flakes in your shake.,3,17-May-21,No homogeneity..... obtained after trying quite a bit .,
709,chetan vithlani,Not as expected,1,9-Dec-20,Dont know I have a received a fake product or the product is originally like that....when I drink in I dont feel like I'm drinking vanilla flavour instead I feel like I'm drinking milk powder shake...,
710,Suresh maderna,Bad Taste and Poor dissolve properties,3,19-Sep-21,Chocolate Flavor taste is not so good. Does not dissolve easily as compare to other protien.,
711,Jacob Joshua,Doesn't dissolve in water ...too much sweetner added,1,12 April 2021,Don't buy this..,
712,SUNIL,Not satisfied,1,16-Jun-21,The product is too much sweet. It causes weight gain. Not suitable for only muscle building bcz u put on fat also.,
713,Busi Naveen,Good product,5,11-Feb-22,Good at flavour and also the rich in protein and seeing the result before and now it's quite improved  in my workout time,
714,Sohanvadge,Review on big muscle protein powder,4,19-Mar-21,I liked this product and the flavor was awesome.It can be used by beginners.But one drawback is that it doesn't dissolve completely in the shake. But all-over it's a good product.,
715,Kushal,Really bad taste,2,27-Mar-21,Really bad taste of artificial sweetener. And free BCAA is just a packet of 4 servings,
716,Jatinder singh,Company should work little more on mixability,3,15-Oct-21,Company can improve the taste of flavour more and shall increase the mixabitily.Good for the startup in budgeted price.,
717,Amit Shinde,An average product,2,27-Dec-21,Supplement do not dissolve in water quickly as it get cloth so I can feel raw stuff while having a sip,
718,Deepak S.,Worst Product,1,12-Feb-22,Doesnt dissolves and have lot of foam and taste is not good at all,
719,Vasava Kishan Rameshbhai,Awesome Protein,5,26-Oct-20,Best of the best protein for BeginnersI have Free T shirt with this product.Tshirt quality is decent but Good,
720,Himanshu Suman,Good Product,5,6-Dec-21,Nice product from Big Muscles at reasonable price..Belgian Chocolate flavour is awesome. Easily mixable in water without any lump.,
721,aarif rather,So bad,1,5-Feb-22,I have really bad experiance this product. This is only milk powder i wast my money buy this .# dont buy this product....,
722,Amazon Customer,bad product,1,7-Oct-21,bad product no taste no mixibility lumps foam bad on stomach don't waste time money,
723,Harsh,Too much foom,1,5-Sep-21,Very bad product don't buy only fom and fom and no result in 15 days,
724,Logeshwaran,Value for Money,4,8-Feb-22,"The media could not be loaded.
                



 Result is Ok But my Belgian Chocolate Flavour is very unsatisfy me (Value for Money)",
725,Krishna P,Awesome product,5,10-Oct-21,Best in class. Cheapest yet maintaining the quality of real whey. BM rocks on the floor or protein supplements.Great to have it.,
726,ABHISHEK TIWARI,Best whey protein for beginners.,5,4-Nov-21,The protein scoop is accurate. And the taste is awesome specifically the vanilla cream flavour. Best whey for beginners under this price range.,
727,P.K. Thiruvikraman,Good product for big muscles.,4,14-Mar-21,"It is good, but it is too sweet.",
728,Sumit,Very nice product,5,20-Jun-22,I'm using this product last 10days it's very good product test is good thank you amazon,
729,Nancy,It looks like a fake product.,1,27-Jun-21,"The media could not be loaded.
                



 It looks like a fake product, barcode and flavour name is punched with different slip on it .you can see in video.",
730,Nishad,All purpose flour instead of protein powder,1,7-Oct-21,"We received an unsealed protein powder box, which was filled with Wheat flour instead of protein powder. Extremely bad experience for a big brand.",
731,Aryan Yadav,Its a fake product,1,30-Sep-21,This whey protein make a lot of face I had bought it earlier it did not make so much face but this time is too. Plzz change n give me a new product,
732,Jagrata,"Great product, value for money",5,6-Aug-20,"Great in taste,Great in quality,Go for it without any thought,Many people are complaining about over sweetness, but I have found this perfect in taste",
733,Prashant Pal,Superior quality protein powder,4,10-Jun-21,"This protein powder flavour chocolate Belgium is so tasty, recommended product for beginners and athlete also.",
734,shivam gupta,Worthless product totally waste of money I suggest don't purchase this product,1,18-Aug-21,Flavor is almost ok but we didn't get protein as well as amino acid who write ingredients on the pack  this is totally waste your money,
735,Mubeen Ap,It helps to better recovery and muscle growth also worth for price,5,28-Jul-22,Its better taste must try for beginners.helps to muscle recovery and growth for Indian athletes or bodybuilder,
736,Sarvesh A.,Superb product,5,20-Jul-21,Nice product and I am seeing results on using the big muscle gold whey .don't look the money and say it's poor quality.it is a nice product,
737,Shakti,its taste bad and the mixability is also not good at all,1,25-May-22,I absolutely not like this product,
738,Mayank,Value for money,5,19-Aug-21,A value for money product. good flavour. Good mixibility.,
739,Om,Good product,4,29-Nov-21,"Fine quality whey protein mixes easily, no bloating no sweetness comes in good price, buy it without questions.",
