,name,title,rating,date,text,helpful_vote
294,A C,Product code Invalid. Unauthentic product sold by Cloudtail India,1,29-Oct-17,Bought it from Cloudtail India. One product code is valid and authentic. The other box?? product code is invalid on the website and also the message service 57575. Need to return the box whose authentication code is invalid.One product box is genuine and other isn??. Cloudtail please solve this issue.,
295,Asheesh,Good product,5,9-Jul-18,"Have been using this product for over 4 years now. The taste is good, it dissolves easily and most importantly is a genuine product. The serial number can be verified",
296,Durell Dsouza,100% genuine,5,9-Aug-20,"Yup,go ahead and buy it ,it's 100% genuine.P.s : I purchased it from cloudtail ind pvt limited. I don't know about the rest ,so it be safe buy from this supplier only.",
297,SIMA ADHIKARI,The product was 1year old and seemed different than 6month year old,3,14-Dec-21,I like it but wsa 1 year old!! And it was pretty different than the same product of 6months old... please when I odar it next time ...give max 6months and not older than that,
298,Dharmendra,I think it's duplicate product,1,23-Jun-22,Duplicate product when you take any protien powder than you can feel. this product keep body normal as before I am using 1kg after one month result zero,
299,Neha,"Got original product, let's use it for 3-4 weeks and confirm",5,5-Nov-20,"This is a small review, let me give review after 3-4 weeks, will share along with photos",
300,@rohithhsharma041,Best quality,4,20-Jul-19,It?? imported from US and abides to the quality and standardsYou can order them with trust as these are genuine and certified products,
301,Gurpreet,Fake product,1,30-May-22,At the time of verification it?? saying wrong code !! So check thn only open the box ..,
302,sairam vs,"FAKE PRODUCT, ALMOST LOOKED ORIGINAL",1,14 April 2021,"Recieved a fake product....it was almost looking original.But found a second quality scoop, white in colour, of a diff company instead of the standard ON Golden scoop.Which itself proves that there was tampering.",
303,Amazon Customer,Received July 2019 manufactured product,1,28-Feb-21,Received July 2019 manufactured product,
304,NARSINGH P,Fake product,1,18 April 2021,The quality of the product is different with original one. The texture of powder is different and I got transparent scoop. Scoop colour is gold in original.,
305,manoj kannan.p,Trust this product...,5,5-Jun-21,Very tasty to drink..digest well.. Result OK...good one. But result is late,
306,UB,Fake!,1,5-Aug-19,It was a fake product. It had a spelling mistake on the black label stuck on it and the label as a whole had a somewhat poor finishing.,
307,Deep Ratna mahajan,Very Good,5,18-Oct-19,Very good product and very good taste who ever takes protein he should try this once and results are also very good,
308,Pramod,Old batch,5,16-Feb-21,Original but very old batch. Just 6 months to expire.,
309,Pushpam singh,"Weird after taste, can't tell if it's normal",4,3-Sep-20,"I dont know why but this taste little bit like medicine, it have a very difficult after tast.Plez help meDM me on Instagram @pushpam24Plez share your experiences with me as I can't decide if its normal or notThank you",
310,Alexandra Moldovan,The best whey protein,5,16-Jan-22,Good product,
311,Khan Arman,Authentic!!,4,17-Mar-19,One star less because it had little clots .Except that the product is fantastic and authentic.I could see the results and the soreness gone due to quick muscle recovery.,
312,dharmateja.konda,Genuine product,5,13-May-21,Good for health n don?? hesitate to use this,
313,Priyanka khyamgonde,Ok,4,3-Oct-19,Bottom design is different than its shown in the ON website. 2 new stickers on it which not mentioned in the website.,
314,Kartikay Sharma,Authentic,5,15-Mar-22,It is a genuine product.,
315,Pratik Priyadarshi,Duplicate,1,6 April 2022,"Do not buy it, they send duplicate, it does not even taste like protein powder, says double chocolate but does not tastes a single chocolate even.",
316,User,worst product and pathetic customer service,1,30-Dec-20,unable to authenticate and poor protein does not work,
317,Amazon Customer,Authentic from primarc pecan #verified,5,1-Oct-16,"Bought it from Primarc pecan, Authentic product verified from ON customer careThis is my first whey protein, i just finished this 2 lbs tub, Huge improvement in my musclesDefinitely worth the moneyPS - Follow Diet and hardcore workout as well !!PPS - i am Ectomorph",
318,Parag,Good,4,6-Mar-22,Good,
319,Vinay Basavaraj,Quite average,3,15-Dec-20,"Lid was sealed but inner lid wasn't. Taste is mild compared to other brands. However, forms lumps when mixed with milk. Not great.",
320,Sumanth kumar,tastes good,5,7-Mar-20,taste and flavor is good and easily digestible . got old stock with manufacturing date in 2018,
321,Abhay,Fully satisfied ??,4,18-Oct-19,I don't know why some people are giving a negative review for this product . I m using it from the last week  and I can say that the product is original and good for health . I loved it's digestion process and it's good to boost ip ur energy . Good  recovery after gym .,
322,Sayantani,Stop adulteration,1,28-Feb-21,Its causing stomach ache..The protein is original but I guess it was mixed somewhere before getting delivered.,
323,Harsh,Whey protein,5,27-May-19,Taste awesome. Perfect protein in affordable price.I prefer with milkCloudtail sells 100% authentic products no doubt.,
324,release the kraken,original,5,1 April 2021,Authenticated. 100% original. Glanbia importers.,
325,Amaresh,"Excellent, Original product",5,4-Dec-17,"Excellent, original product. Help a lot controlling muscle soaring post workout. Provides required protien for muscles. Price a little higher but its original. Thanks to amazon and Bright Commodities.",
326,Tarun,Product not genuine,1,29-Sep-21,"I think product is not genuine, 6 digit code is not there only having 3 digit, want to return this product or need genuine original product. Amazon kindly take strict action",
327,Avinash,May be Fake,4,26-Nov-19,"I had ordered last year 2 Different flavours. Guess what, one Container was having name written over it ""isolate"" & on other container it was""isolates"". Spelling mistake??? such a big company will ever do mistakes like this.Doubtful Product may be",
328,asifali mukramali sayyed,good,4,13-Mar-21,good,
329,sunny kaushal,Very nice and popular among body builder,5,11-Sep-19,Only this protein suits me .... No stomach problems used it with water and milk both combination is good,
330,Ankit Nagwanshi,Not original,2,25-Feb-21,"Either fake product, or mixed, not recommended to buy it from Amazon",
331,Akash patil,Don't buy protein powder from cloudtail Pvt Ltd,1,21-Jan-21,"Don't buy protein powder from this cloud tail, I received package today and it was already opened and used one.. when I check with lid .. dirty webs were all around the lid..and Powder was also faulty quality",
332,Amazon Customer,Spend extra Rs.300 in a retail store. Don't waste money here.,1,15-Jul-20,The chance of receiving an original product is like tossing a coin. Don't take chances for saving Rs. 300 and lossing the entire money here. Better visit a authorised retailer offline.,
333,Chetan salunke,Sweetness is too long.,1,21-Jul-22,This product sweetness is too long aftr food also sweetness there.i hv try so many protein but not accptd from ultimate nutrition.,
334,Abhinav,Fake Product,1,24-Jul-20,This tastes weird. I have had many proteins in the past but this tastes the worst.Apprears that something has been mixed in the box.Avoid buying this.,
335,sourav,Best,4,21-Feb-22,Must buy don't go for MB,
336,Rajesh kapur,Fake product??,1,27-Jun-21,"The media could not be loaded.
                



?Pack failed sms verification process. No measuring scoop inside the pack. Why the Amazon?? playing with the health of consumer. Need immediate response.",
337,Altaf,Bestest protien ever,5,21-Aug-20,"This is really a measure scale for all whey protienIn simple i just say its a king of all whey protien.Flavour, thickness , solubility, availibility all are just awsome.",
338,nitesh,Delivered with box open. No seal,1,19 April 2021,The box was delivered with no seal. The powder was dripping out. It seem the box was opened before.,
339,Dr.sandeep,no authentic code,1,14 April 2021,fake product given with no authentication code and refused to replace while price increased 30 % in 1 day,
340,Manishankar,Great Whey,4,19-May-22,I could able to see positive result after 15 days of use and it tastes normal no bloating experienced.,
341,Siddhartha,Go big or it get heavy on pocket??,5,12-Oct-20,True gold standard go for the big box 5lbs its cheaper that way,
